51	0.797305	0.0323449	0.0365226	0.0467638	0.0678904	0.0348132	0.0445064	0.0793801	0.119558	0.0560733	0.0693945	0.0984818	0.130395	0.102677	0.117878	0.183802	0.230337	
52	0.822481	0.0333682	0.0382389	0.0476285	0.0731305	0.0353858	0.0446407	0.078555	0.129004	0.0600054	0.0743579	0.102629	0.142135	0.109315	0.122947	0.191195	0.252669	
53	1.00407	0.0408739	0.0490456	0.0553598	0.0970775	0.0396638	0.051005	0.0825724	0.167324	0.0808062	0.101515	0.127096	0.193878	0.14478	0.160358	0.237159	0.348857	
54	0.890878	0.0358711	0.0429412	0.0494537	0.0857242	0.0365267	0.0473519	0.0756747	0.150779	0.0686477	0.0865666	0.110861	0.168701	0.125023	0.139962	0.205992	0.303961	
55	0.97847	0.0398622	0.0485321	0.0534044	0.0970516	0.0390365	0.0510969	0.0780922	0.168896	0.0789867	0.100078	0.122839	0.192951	0.142435	0.158704	0.227995	0.348693	
56	0.954115	0.0387589	0.04727	0.0520751	0.0949605	0.0383169	0.0503441	0.0762811	0.166	0.0764348	0.097019	0.119313	0.188201	0.138385	0.154602	0.221134	0.340387	
57	0.849844	0.0342862	0.0410275	0.0472801	0.0815337	0.0357949	0.0466744	0.0729407	0.144891	0.0640968	0.0810926	0.104167	0.15865	0.117403	0.132412	0.192524	0.285661	
58	0.724122	0.0311166	0.0363398	0.0431637	0.0677268	0.0349625	0.0457003	0.0705455	0.122332	0.0515925	0.0656274	0.086771	0.124524	0.0962205	0.111294	0.159161	0.221461	
59	0.565855	0.0311019	0.0359056	0.0405013	0.0564003	0.0373751	0.0505267	0.0680872	0.101692	0.0438173	0.0575397	0.0701175	0.0926358	0.0841419	0.10243	0.125077	0.159191	
60	0.551901	0.0318393	0.036699	0.0406848	0.0540494	0.0384162	0.053421	0.0691389	0.0965024	0.0433037	0.0577006	0.0681978	0.0863039	0.0832385	0.104863	0.11966	0.144977	
61	0.304011	0.0373141	0.0434848	0.0402394	0.0472742	0.0471673	0.0688968	0.0638878	0.0774716	0.0525324	0.0719659	0.0637953	0.0724637	0.104583	0.132509	0.1027	0.11178	
62	0.189943	0.0472621	0.0553454	0.0441555	0.0475979	0.0610681	0.09111	0.0619466	0.0671836	0.0686585	0.0942107	0.0708317	0.0756758	0.1359	0.17075	0.106652	0.109103	
63	0.129761	0.0555953	0.0648762	0.0485042	0.0505611	0.0727245	0.107886	0.062584	0.065038	0.078892	0.107253	0.074966	0.0787973	0.151634	0.189127	0.108171	0.109015	
64	0.119276	0.0585439	0.068216	0.0504137	0.0522231	0.0769256	0.113837	0.0636838	0.0657665	0.0814622	0.110426	0.0756104	0.0792907	0.152921	0.191007	0.106706	0.10749	
65	0.0692119	0.0650104	0.0751773	0.0552596	0.0567557	0.0862942	0.125863	0.069267	0.0711835	0.0846028	0.113124	0.0749779	0.0784509	0.151589	0.189367	0.102675	0.103641	
66	-0.0283808	0.0824218	0.0938604	0.0686773	0.0696306	0.111322	0.157428	0.0853122	0.0872583	0.0911233	0.118177	0.0728631	0.0759969	0.146491	0.185001	0.0935269	0.0950137	
67	0.0633301	0.0735722	0.0846215	0.0638181	0.0653966	0.0989135	0.143584	0.0828721	0.0847833	0.0838378	0.111326	0.0717509	0.074821	0.133458	0.173582	0.0921834	0.0933054	
68	-0.0245915	0.0877932	0.10012	0.0741194	0.0752832	0.118926	0.169626	0.0944545	0.0963607	0.0903069	0.117699	0.071185	0.0741802	0.134596	0.177352	0.0880265	0.0894781	
69	0.155098	0.0615356	0.0717028	0.0563214	0.0588192	0.0815047	0.122595	0.0770972	0.079542	0.0752327	0.102886	0.0708116	0.0741994	0.121927	0.162899	0.0929989	0.0941035	
70	0.339663	0.0417768	0.0501643	0.0418078	0.0462435	0.0517476	0.0828103	0.0602128	0.065395	0.06212	0.0897459	0.0709423	0.076148	0.116731	0.157579	0.103241	0.105474	
71	0.449476	0.0372838	0.0456655	0.0394199	0.0452994	0.0441058	0.073987	0.0577305	0.0649982	0.0558252	0.0833156	0.072607	0.0796368	0.114788	0.159553	0.11588	0.119353	
72	0.517983	0.0344057	0.0420604	0.0394102	0.0465768	0.0399101	0.0679478	0.0609363	0.0701416	0.0501983	0.0748472	0.0729693	0.0816037	0.105804	0.149807	0.124333	0.129594	
73	0.605788	0.0311975	0.0370959	0.040282	0.0496854	0.0356604	0.057732	0.0671879	0.0808999	0.0452128	0.0643887	0.0751362	0.0869713	0.0930046	0.128956	0.13487	0.145345	
74	0.72377	0.0302118	0.0343235	0.0433772	0.0578872	0.0336404	0.0473695	0.0754411	0.100539	0.047491	0.0613184	0.0858264	0.106189	0.0907449	0.113604	0.159188	0.184584	
75	0.850713	0.0337953	0.0383875	0.0486961	0.072968	0.035392	0.0448089	0.0811022	0.127616	0.0611629	0.0754017	0.105715	0.14312	0.110892	0.125551	0.197577	0.253581	
76	1.0372	0.0425575	0.0511687	0.0573627	0.101098	0.0407725	0.0524413	0.0848581	0.173234	0.0844083	0.10609	0.131697	0.201665	0.150865	0.166856	0.246481	0.363214	
77	0.954899	0.0387934	0.0470532	0.0524725	0.0943553	0.0382774	0.049971	0.0776474	0.164462	0.0762999	0.0965628	0.119881	0.187037	0.138087	0.153955	0.223092	0.338102	
78	1.00015	0.0410439	0.0504306	0.0543918	0.101145	0.0398042	0.0525486	0.077954	0.175725	0.0819113	0.104243	0.12561	0.200803	0.147752	0.164748	0.233096	0.363852	
79	0.969303	0.0395304	0.048517	0.0526749	0.0976329	0.0388214	0.0513023	0.0760661	0.170523	0.0784409	0.0998519	0.121197	0.193512	0.141976	0.158676	0.224452	0.350577	
80	0.859672	0.0346546	0.0416463	0.0475861	0.0830633	0.0359857	0.0470613	0.0727727	0.147507	0.0652822	0.0827088	0.105411	0.161971	0.119491	0.134701	0.194731	0.292	
81	0.919629	0.0370535	0.0446769	0.0503543	0.089154	0.0373528	0.0486671	0.0756563	0.15672	0.0719016	0.0908457	0.114256	0.176427	0.130217	0.145687	0.211292	0.317863	
82	0.769604	0.0318722	0.0375186	0.0444365	0.0722349	0.0348565	0.0454054	0.0713006	0.129674	0.0556158	0.0704846	0.0929542	0.136353	0.103086	0.117842	0.171221	0.24384	
83	0.740853	0.0314647	0.0365121	0.0438178	0.0680063	0.0351497	0.0456031	0.0721386	0.122694	0.0524847	0.0663049	0.0887792	0.125925	0.0970036	0.111858	0.162776	0.223215	
84	0.556612	0.0311533	0.0358979	0.0404737	0.0557673	0.0375089	0.0506629	0.0681798	0.100261	0.0437705	0.0574921	0.0698314	0.0913198	0.0841491	0.102389	0.124369	0.15639	
85	0.277213	0.0378519	0.0438871	0.0402333	0.0472469	0.0483728	0.0691326	0.0630274	0.0772386	0.0536863	0.0726856	0.063426	0.072262	0.106929	0.132288	0.101328	0.111156	
86	0.273687	0.04258	0.0502551	0.041356	0.0457703	0.0541587	0.0818729	0.0593984	0.066487	0.0636566	0.0887135	0.0699765	0.0758002	0.129618	0.164499	0.108183	0.111905	
87	0.20222	0.0490829	0.0580949	0.043986	0.0468709	0.0628786	0.0960383	0.0577685	0.0613841	0.0738366	0.102802	0.0748342	0.0793837	0.149104	0.188938	0.112232	0.11351	
88	0.0310057	0.0667457	0.0769998	0.0558752	0.0572506	0.0884651	0.12821	0.068838	0.0708737	0.0866292	0.115137	0.0756097	0.0792363	0.158554	0.19609	0.105144	0.106299	
89	0.0110748	0.0757797	0.0866845	0.0636364	0.0647594	0.101908	0.145371	0.0792803	0.0811925	0.0885274	0.115895	0.0734874	0.0766967	0.148202	0.185874	0.096602	0.0979056	
90	0.0392433	0.0753859	0.0864924	0.0645513	0.0659314	0.101475	0.146256	0.082654	0.0845153	0.0858567	0.11331	0.0722389	0.0753203	0.138112	0.177619	0.0931466	0.0943099	
91	0.0255084	0.0785947	0.0901658	0.0673618	0.0687835	0.105903	0.153041	0.0869026	0.0887376	0.0862954	0.113956	0.0716376	0.074687	0.134235	0.17563	0.0909359	0.0921211	
92	0.0518728	0.0754059	0.0868741	0.0655054	0.0671833	0.10126	0.148072	0.0858285	0.0877021	0.0838294	0.111793	0.0713386	0.0744334	0.130139	0.172443	0.0908379	0.0919393	
93	0.139765	0.0611785	0.071406	0.0553288	0.057703	0.0807654	0.121819	0.0750736	0.0773423	0.0763294	0.104559	0.0715152	0.0749373	0.126332	0.16762	0.0950067	0.0959514	
94	0.199025	0.0517534	0.0611839	0.0476399	0.0504996	0.0667512	0.103141	0.0651057	0.0679637	0.0724535	0.10136	0.072589	0.0765307	0.130306	0.171313	0.101329	0.102305	
95	0.336256	0.0423967	0.051398	0.0408092	0.0449572	0.0520912	0.0845289	0.0561455	0.0608062	0.0651561	0.094921	0.0735133	0.0788011	0.129632	0.173689	0.110456	0.112141	
96	0.570968	0.0336966	0.0412581	0.0395187	0.0469682	0.0388408	0.0662795	0.0606432	0.0699237	0.0497673	0.0743898	0.0751173	0.0842487	0.104853	0.148169	0.126869	0.132842	
97	0.720071	0.0296122	0.034221	0.0423666	0.0553564	0.0328557	0.0494627	0.0725304	0.0931281	0.0462225	0.0617659	0.0843973	0.10226	0.0910138	0.118972	0.154468	0.174748	
98	0.770394	0.0314098	0.0353852	0.0456655	0.0643594	0.0341994	0.0448201	0.078433	0.112874	0.0529073	0.0659931	0.0944674	0.122139	0.0979569	0.115125	0.175983	0.214449	
99	0.750954	0.0316229	0.0357923	0.0452943	0.0656632	0.0348758	0.044511	0.0770587	0.116673	0.0530632	0.066035	0.0928549	0.123398	0.0978337	0.112324	0.172429	0.217635	
100	0.890769	0.0356063	0.0413245	0.0501019	0.0803753	0.0365231	0.0460499	0.080149	0.14055	0.0669634	0.0830456	0.111528	0.159269	0.120702	0.134495	0.207563	0.283769	
101	0.963871	0.0390919	0.046828	0.0533554	0.0930736	0.038486	0.0495403	0.0803583	0.161376	0.0767033	0.0963798	0.12189	0.185423	0.138053	0.153281	0.227094	0.333548	
102	1.00708	0.0413613	0.0506407	0.0550076	0.10138	0.0399839	0.052544	0.079277	0.175583	0.0824686	0.104736	0.126876	0.201383	0.148513	0.165324	0.235885	0.364433	
103	1.01202	0.0416856	0.0515048	0.054878	0.103482	0.0402323	0.0534101	0.077673	0.179648	0.083502	0.106563	0.127014	0.205237	0.150646	0.168107	0.235491	0.372303	
104	0.916624	0.0370352	0.0450878	0.0500505	0.0907179	0.0372882	0.0490772	0.0740758	0.159746	0.0721103	0.0916105	0.113595	0.178859	0.131209	0.147161	0.210079	0.323504	
105	0.792119	0.0324713	0.0384824	0.0450481	0.0749978	0.0350873	0.0457902	0.0712846	0.134524	0.0578792	0.0733612	0.095723	0.142841	0.106892	0.121777	0.176335	0.256224	
106	0.737372	0.0313933	0.036546	0.0436143	0.0682067	0.0351149	0.0456906	0.0714977	0.123186	0.052358	0.066303	0.0882527	0.126088	0.0969798	0.111928	0.161736	0.223827	
107	0.580186	0.0309735	0.0356985	0.0407394	0.0570207	0.0370527	0.0498102	0.0686555	0.102922	0.0440807	0.0576018	0.0714315	0.094615	0.0842421	0.102041	0.12781	0.162993	
108	0.483287	0.0326835	0.0378062	0.0400606	0.0517013	0.0400222	0.0563362	0.0672827	0.09113	0.044049	0.0594295	0.0650452	0.0803527	0.0860309	0.108853	0.112164	0.132689	
109	0.409388	0.0350053	0.041038	0.0398122	0.0482618	0.0431864	0.06415	0.0647045	0.0807301	0.0484305	0.0673567	0.0646124	0.0750998	0.0971103	0.126422	0.107399	0.118979	
110	0.25338	0.0422848	0.0499868	0.0415986	0.0462945	0.0535372	0.0818098	0.0610175	0.068524	0.0619252	0.0865538	0.0687162	0.0747199	0.125159	0.161151	0.107064	0.110977	
111	0.163407	0.0515189	0.0606563	0.0458401	0.0484988	0.0665038	0.100757	0.0603901	0.0637199	0.0751742	0.103744	0.0742978	0.078629	0.148463	0.187792	0.109993	0.111229	
112	0.0998961	0.0596386	0.0694816	0.050973	0.0527725	0.0782977	0.115928	0.0639849	0.0661722	0.0824008	0.111563	0.0758067	0.079597	0.155399	0.19411	0.107495	0.108424	
113	0.00938373	0.073512	0.0842704	0.0615059	0.0626693	0.098466	0.141071	0.0761976	0.0781251	0.0884713	0.116261	0.0742201	0.0775627	0.151832	0.189461	0.0990485	0.100329	
114	0.00954841	0.0792926	0.0906302	0.0670323	0.068206	0.107008	0.152754	0.0846278	0.0865319	0.0884045	0.115655	0.0724053	0.0754886	0.141371	0.180596	0.0928224	0.0941528	
115	0.00135951	0.0841317	0.096086	0.0714728	0.072706	0.113896	0.16278	0.0913483	0.0932457	0.0887217	0.116011	0.0713509	0.0743298	0.134613	0.176241	0.0890378	0.0904091	
116	-0.0151919	0.0900006	0.10262	0.0763493	0.0775751	0.12218	0.174292	0.097864	0.0998253	0.0901414	0.117521	0.0706618	0.0735971	0.130755	0.174709	0.0860785	0.0875859	
117	0.144939	0.0636589	0.0740836	0.0582288	0.0607094	0.0845555	0.12703	0.0799667	0.0823449	0.075647	0.103295	0.0704818	0.0737968	0.119761	0.16154	0.091567	0.0926687	
118	0.307026	0.0436049	0.0521275	0.0431481	0.0472709	0.054633	0.0867718	0.0621706	0.0668341	0.0637231	0.0913783	0.0707784	0.0756125	0.116952	0.157602	0.101348	0.103284	
119	0.358092	0.0406721	0.0495493	0.0401594	0.0448671	0.049291	0.0810874	0.0566044	0.0621729	0.0621328	0.0914063	0.0728873	0.0786927	0.125274	0.170147	0.111977	0.114143	
120	0.528318	0.0349303	0.0429293	0.0394091	0.0463219	0.0404997	0.0694899	0.0596451	0.0681796	0.051552	0.077423	0.0740335	0.0824197	0.108972	0.154274	0.124502	0.129356	
121	0.706529	0.0296821	0.034599	0.0418185	0.0539574	0.0330605	0.051137	0.0712229	0.0899794	0.0456227	0.062064	0.0825093	0.098936	0.0911093	0.121451	0.150689	0.168549	
122	0.71731	0.0305564	0.0344929	0.0439436	0.0596861	0.0340792	0.0461693	0.0763942	0.104678	0.0486555	0.0617704	0.0873389	0.109807	0.0917994	0.111473	0.162283	0.191773	
123	0.828945	0.033303	0.0378109	0.0478627	0.0714807	0.0353162	0.0446324	0.0800092	0.125679	0.059412	0.0733286	0.102812	0.139084	0.107934	0.122213	0.1917	0.246222	
124	1.05821	0.0434981	0.0525295	0.0582247	0.103747	0.0414317	0.0534811	0.0852454	0.177468	0.0865416	0.109004	0.133912	0.206802	0.154462	0.170849	0.250407	0.372571	
125	1.00186	0.0411301	0.0504374	0.0547027	0.101198	0.0398099	0.0524223	0.0787292	0.175436	0.0819654	0.104202	0.126053	0.200767	0.147835	0.164697	0.234463	0.363644	
126	1.07078	0.0447502	0.0559171	0.0577607	0.112024	0.0423705	0.0568256	0.0791507	0.193375	0.0903422	0.115925	0.134211	0.221522	0.162546	0.181398	0.248826	0.402895	
127	0.995676	0.0409038	0.0507479	0.0537274	0.102371	0.0397391	0.0530618	0.0756253	0.178508	0.0819292	0.104825	0.124406	0.202788	0.14825	0.165854	0.23001	0.368316	
128	0.866456	0.0349233	0.0421983	0.0476984	0.0844828	0.0361405	0.0474882	0.0721943	0.150069	0.0661823	0.0840498	0.106082	0.16486	0.121157	0.136652	0.195727	0.297637	
129	0.880713	0.0354419	0.0425117	0.0485329	0.0845662	0.0364725	0.0474879	0.0740984	0.149706	0.0674098	0.085149	0.108492	0.166034	0.122638	0.137795	0.200278	0.298779	
130	0.65074	0.030424	0.0354625	0.0413635	0.0623193	0.0353742	0.0469852	0.0682308	0.112682	0.0469874	0.0607656	0.0781928	0.109592	0.0893419	0.105488	0.142276	0.193215	
131	0.681407	0.0309587	0.0355882	0.0423994	0.0619695	0.035822	0.0472939	0.0715395	0.112365	0.0472341	0.0603335	0.080021	0.109002	0.0879	0.104505	0.144965	0.190211	
132	0.532019	0.0317107	0.0364621	0.0405155	0.0541456	0.0384156	0.0525669	0.0687285	0.0969714	0.0433761	0.0573609	0.0678974	0.0864741	0.0832466	0.103108	0.119443	0.145823	
133	0.364397	0.0354527	0.0412703	0.0398242	0.0480703	0.0443517	0.0643207	0.0646243	0.0808528	0.0491426	0.0673595	0.0634166	0.0736676	0.097853	0.124452	0.104374	0.116039	
134	0.208542	0.0450066	0.0527255	0.0431401	0.0471594	0.0579099	0.0864026	0.0621463	0.0686547	0.0652944	0.0897795	0.0692971	0.0746561	0.129919	0.16376	0.105714	0.109036	
135	0.148511	0.0533235	0.0623925	0.0470928	0.0494101	0.0694428	0.103602	0.061636	0.0644811	0.0767876	0.10492	0.0744655	0.078469	0.149423	0.186962	0.108706	0.109697	
136	0.0292691	0.0685599	0.0788369	0.0576402	0.0588987	0.0913782	0.1316	0.0717157	0.0735387	0.0866629	0.114586	0.0748597	0.0782543	0.154526	0.191412	0.102439	0.103457	
137	-0.0524992	0.0881192	0.0998372	0.073034	0.0737816	0.119612	0.167136	0.0903163	0.092299	0.0932564	0.119595	0.0723076	0.0753156	0.145909	0.184262	0.0912276	0.0928533	
138	0.0534801	0.0770318	0.0883583	0.0667626	0.0682646	0.103984	0.150058	0.0867985	0.0886734	0.0846817	0.111863	0.0712543	0.0742087	0.131175	0.171749	0.0901518	0.0913115	
139	-0.0192336	0.0885024	0.100952	0.0750013	0.076208	0.119999	0.171362	0.096116	0.0979899	0.0899287	0.117332	0.0708871	0.0738322	0.132174	0.175598	0.0870774	0.0884894	
140	-0.0312486	0.0952269	0.108349	0.0804694	0.0816333	0.129588	0.184064	0.102899	0.10495	0.0918605	0.119209	0.0702741	0.073185	0.129216	0.17467	0.0840575	0.0857208	
141	0.144016	0.064987	0.0755721	0.0596387	0.0621704	0.086484	0.129888	0.0822783	0.0846945	0.0755348	0.103091	0.0701223	0.0734093	0.11718	0.159578	0.0902624	0.0914249	
142	0.185172	0.0537989	0.0633618	0.0501291	0.0530319	0.0698727	0.107715	0.0701035	0.0728683	0.071664	0.0999256	0.0713028	0.0750466	0.122873	0.164148	0.0974487	0.0984142	
