sim_num	time	gamete_num	prop	gamete_value
88	0	-1	0.5	0.1
88	1	-1	1	0.1
88	2	-1	0.5	0.1
88	3	-1	0	0.1
88	0	0	0.0254935	0
88	0	1	0.0316227	0.191984
88	0	2	0.0384047	0.030902
88	0	3	0.0447125	0.222886
88	1	0	0.0181726	0
88	1	1	0.0337128	0.191984
88	1	2	0.024044	0.030902
88	1	3	0.047299	0.222886
88	2	0	0.021706	0
88	2	1	0.0335016	0.191984
88	2	2	0.0302004	0.030902
88	2	3	0.0476849	0.222886
88	3	0	0.0328939	0
88	3	1	0.0335981	0.191984
88	3	2	0.0497458	0.030902
88	3	3	0.0464888	0.222886
89	0	-1	0.5	0.1
89	1	-1	1	0.1
89	2	-1	0.5	0.1
89	3	-1	0	0.1
89	0	0	0.0276683	0
89	0	1	0.0402601	0.176516
89	0	2	0.0418534	0.155716
89	0	3	0.0500727	0.332232
89	1	0	0.0218536	0
89	1	1	0.0407981	0.176516
89	1	2	0.0312531	0.155716
89	1	3	0.0630422	0.332232
89	2	0	0.0242712	0
89	2	1	0.0409076	0.176516
89	2	2	0.03638	0.155716
89	2	3	0.0589717	0.332232
89	3	0	0.034932	0
89	3	1	0.0425755	0.176516
89	3	2	0.0472961	0.155716
89	3	3	0.0461836	0.332232
90	0	-1	0.5	0.1
90	1	-1	1	0.1
90	2	-1	0.5	0.1
90	3	-1	0	0.1
90	0	0	0.0312901	0
90	0	1	0.0417903	0.198419
90	0	2	0.0441105	0.243103
90	0	3	0.0451528	0.441522
90	1	0	0.0290351	0
90	1	1	0.0398159	0.198419
90	1	2	0.0369365	0.243103
90	1	3	0.0604158	0.441522
90	2	0	0.0288306	0
90	2	1	0.0398602	0.198419
90	2	2	0.0401213	0.243103
90	2	3	0.0535589	0.441522
90	3	0	0.03845	0
90	3	1	0.0437868	0.198419
90	3	2	0.0449633	0.243103
90	3	3	0.0394052	0.441522
91	0	-1	0.5	0.1
91	1	-1	1	0.1
91	2	-1	0.5	0.1
91	3	-1	0	0.1
91	0	0	0.021994	0
91	0	1	0.035162	0.028101
91	0	2	0.0337613	0.0761435
91	0	3	0.0550906	0.104245
91	1	0	0.0205446	0
91	1	1	0.0329775	0.028101
91	1	2	0.0284234	0.0761435
91	1	3	0.0473014	0.104245
91	2	0	0.0205574	0
91	2	1	0.0323356	0.028101
91	2	2	0.0291907	0.0761435
91	2	3	0.0474379	0.104245
91	3	0	0.0289296	0
91	3	1	0.044933	0.028101
91	3	2	0.04338	0.0761435
91	3	3	0.0659074	0.104245
92	0	-1	0.5	0.1
92	1	-1	1	0.1
92	2	-1	0.5	0.1
92	3	-1	0	0.1
92	0	0	0.0275695	0
92	0	1	0.0335717	0.144024
92	0	2	0.0368346	0.124469
92	0	3	0.0431874	0.268493
92	1	0	0.026303	0
92	1	1	0.0323228	0.144024
92	1	2	0.0295641	0.124469
92	1	3	0.0405359	0.268493
92	2	0	0.0260113	0
92	2	1	0.032297	0.144024
92	2	2	0.0319164	0.124469
92	2	3	0.0416336	0.268493
92	3	0	0.0336581	0
92	3	1	0.0386552	0.144024
92	3	2	0.0445657	0.124469
92	3	3	0.043461	0.268493
93	0	-1	0.5	0.1
93	1	-1	1	0.1
93	2	-1	0.5	0.1
93	3	-1	0	0.1
93	0	0	0.0293489	0
93	0	1	0.0366792	0.0837206
93	0	2	0.0358987	0.231305
93	0	3	0.0433005	0.315025
93	1	0	0.029197	0
93	1	1	0.0358874	0.0837206
93	1	2	0.0317708	0.231305
93	1	3	0.0430336	0.315025
93	2	0	0.0280898	0
93	2	1	0.0348484	0.0837206
93	2	2	0.0331626	0.231305
93	2	3	0.0428308	0.315025
93	3	0	0.0351433	0
93	3	1	0.0438686	0.0837206
93	3	2	0.0391684	0.231305
93	3	3	0.0427365	0.315025
94	0	-1	0.5	0.1
94	1	-1	1	0.1
94	2	-1	0.5	0.1
94	3	-1	0	0.1
94	0	0	0.0235618	0
94	0	1	0.0352881	0.0129482
94	0	2	0.0338088	0.18439
94	0	3	0.0464323	0.197338
94	1	0	0.0162194	0
94	1	1	0.0233473	0.0129482
94	1	2	0.0298379	0.18439
94	1	3	0.0470826	0.197338
94	2	0	0.020319	0
94	2	1	0.0289512	0.0129482
94	2	2	0.0313851	0.18439
94	2	3	0.047017	0.197338
94	3	0	0.031315	0
94	3	1	0.0454585	0.0129482
94	3	2	0.0387259	0.18439
94	3	3	0.0515465	0.197338
95	0	-1	0.5	0.1
95	1	-1	1	0.1
95	2	-1	0.5	0.1
95	3	-1	0	0.1
95	0	0	0.0328365	0
95	0	1	0.0367402	0.0395
95	0	2	0.0398062	0.118753
95	0	3	0.0446425	0.158253
95	1	0	0.0294411	0
95	1	1	0.0317986	0.0395
95	1	2	0.0345388	0.118753
95	1	3	0.0398249	0.158253
95	2	0	0.0300244	0
95	2	1	0.0330101	0.0395
95	2	2	0.0358377	0.118753
95	2	3	0.0408765	0.158253
95	3	0	0.0395919	0
95	3	1	0.0455615	0.0395
95	3	2	0.0483704	0.118753
95	3	3	0.053027	0.158253
96	0	-1	0.5	0.1
96	1	-1	1	0.1
96	2	-1	0.5	0.1
96	3	-1	0	0.1
96	0	0	0.0253793	0
96	0	1	0.0349765	0.0815475
96	0	2	0.0400071	0.196263
96	0	3	0.0463012	0.277811
96	1	0	0.0216715	0
96	1	1	0.0277217	0.0815475
96	1	2	0.0351755	0.196263
96	1	3	0.0523146	0.277811
96	2	0	0.0231496	0
96	2	1	0.0302459	0.0815475
96	2	2	0.0372753	0.196263
96	2	3	0.0513905	0.277811
96	3	0	0.0323854	0
96	3	1	0.0422757	0.0815475
96	3	2	0.0429955	0.196263
96	3	3	0.0455018	0.277811
97	0	-1	0.5	0.1
97	1	-1	1	0.1
97	2	-1	0.5	0.1
97	3	-1	0	0.1
97	0	0	0.0231506	0
97	0	1	0.0343336	0.044957
97	0	2	0.0341	0.180392
97	0	3	0.0439031	0.225349
97	1	0	0.016376	0
97	1	1	0.0240404	0.044957
97	1	2	0.0280199	0.180392
97	1	3	0.0447301	0.225349
97	2	0	0.0200021	0
97	2	1	0.0286567	0.044957
97	2	2	0.0310635	0.180392
97	2	3	0.0452287	0.225349
97	3	0	0.0310162	0
97	3	1	0.0434979	0.044957
97	3	2	0.0386703	0.180392
97	3	3	0.0469067	0.225349
98	0	-1	0.5	0.1
98	1	-1	1	0.1
98	2	-1	0.5	0.1
98	3	-1	0	0.1
98	0	0	0.0335939	0
98	0	1	0.0378718	0.201135
98	0	2	0.0410157	0.125925
98	0	3	0.042853	0.32706
98	1	0	0.0314913	0
98	1	1	0.038581	0.201135
98	1	2	0.0346793	0.125925
98	1	3	0.0472605	0.32706
98	2	0	0.0314006	0
98	2	1	0.0380874	0.201135
98	2	2	0.0369277	0.125925
98	2	3	0.0457107	0.32706
98	3	0	0.039575	0
98	3	1	0.0402844	0.201135
98	3	2	0.0473346	0.125925
98	3	3	0.0418038	0.32706
99	0	-1	0.5	0.1
99	1	-1	1	0.1
99	2	-1	0.5	0.1
99	3	-1	0	0.1
99	0	0	0.0200199	0
99	0	1	0.025887	0.335875
99	0	2	0.0389347	0.0860813
99	0	3	0.0357668	0.421956
99	1	0	0.0171737	0
99	1	1	0.0282682	0.335875
99	1	2	0.0224104	0.0860813
99	1	3	0.0505556	0.421956
99	2	0	0.0175584	0
99	2	1	0.028411	0.335875
99	2	2	0.0288773	0.0860813
99	2	3	0.0476275	0.421956
99	3	0	0.0275446	0
99	3	1	0.0236246	0.335875
99	3	2	0.0448369	0.0860813
99	3	3	0.0277752	0.421956
